NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	14		Rejected!	
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV	12		Rejected!	
GOCC_MITOCHONDRIAL_MATRIX	476	16		
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	57		Rejected!	
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	28		Rejected!	
GOCC_SECONDARY_LYSOSOME	16		Rejected!	
GOCC_ENDOSOME	978	102		
GOCC_EARLY_ENDOSOME	378	41		
GOCC_LATE_ENDOSOME	275	18		
GOCC_MULTIVESICULAR_BODY	62		Rejected!	
GOCC_VACUOLE	792	81		
GOCC_VACUOLAR_MEMBRANE	431	44		
GOCC_VACUOLAR_LUMEN	173	18		
GOCC_AUTOPHAGOSOME	99		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM	1960	168		
GOCC_SEC61_TRANSLOCON_COMPLEX	5		Rejected!	
GOCC_SIGNAL_PEPTIDASE_COMPLEX	6		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	305	19		
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	30		Rejected!	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	75		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	130		Rejected!	
GOCC_GOLGI_APPARATUS	1608	163		
GOCC_GOLGI_STACK	152		Rejected!	
GOCC_GOLGI_LUMEN	101		Rejected!	
GOCC_GOLGI_MEDIAL_CISTERNA	11		Rejected!	
GOCC_GOLGI_ASSOCIATED_VESICLE	92		Rejected!	
GOCC_CIS_GOLGI_NETWORK	71		Rejected!	
GOCC_TRANS_GOLGI_NETWORK	251	16		
GOCC_LIPID_DROPLET	95		Rejected!	
GOCC_CENTROSOME	608	128		
GOCC_CENTRIOLE	141	35		
GOCC_MICROTUBULE_ORGANIZING_CENTER	804	155		
GOCC_ASTER	10		Rejected!	
GOCC_SPINDLE	381	70		
GOCC_POLAR_MICROTUBULE	5		Rejected!	
GOCC_KINETOCHORE_MICROTUBULE	7		Rejected!	
GOCC_CHAPERONIN_CONTAINING_T_COMPLEX	11		Rejected!	
GOCC_HEMOGLOBIN_COMPLEX	12		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX	20		Rejected!	
GOCC_RIBOSOME	229	38		
GOCC_POLYSOME	68		Rejected!	
GOCC_MRNA_CAP_BINDING_COMPLEX	11		Rejected!	
GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	18		Rejected!	
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	22		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	5		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	6		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	17		Rejected!	
GOCC_NASCENT_POLYPEPTIDE_ASSOCIATED_COMPLEX	5		Rejected!	
GOCC_AXONEMAL_DYNEIN_COMPLEX	23		Rejected!	
GOCC_MUSCLE_MYOSIN_COMPLEX	15		Rejected!	
GOCC_TROPONIN_COMPLEX	9		Rejected!	
GOCC_STRIATED_MUSCLE_THIN_FILAMENT	22		Rejected!	
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	21		Rejected!	
GOCC_DYNACTIN_COMPLEX	16		Rejected!	
GOCC_KINESIN_COMPLEX	50		Rejected!	
GOCC_MICROTUBULE	423	70		
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	161	24		
GOCC_SPINDLE_MICROTUBULE	71	16		
GOCC_AXONEMAL_MICROTUBULE	9		Rejected!	
GOCC_CYTOPLASMIC_MICROTUBULE	72		Rejected!	
GOCC_INTERMEDIATE_FILAMENT	215		Rejected!	
GOCC_NEUROFILAMENT	8		Rejected!	
GOCC_ACTIN_FILAMENT	113	23		
GOCC_ARP2_3_PROTEIN_COMPLEX	9		Rejected!	
GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	12		Rejected!	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	43		Rejected!	
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX	16		Rejected!	
GOCC_CAVEOLA	81		Rejected!	
GOCC_MICROVILLUS	91		Rejected!	
GOCC_BRUSH_BORDER	101	16		
GOCC_CLATHRIN_COATED_PIT	71		Rejected!	
GOCC_CELL_CELL_JUNCTION	485	69		
GOCC_ADHERENS_JUNCTION	172	27		
GOCC_ZONULA_ADHERENS	8		Rejected!	
GOCC_FASCIA_ADHERENS	9		Rejected!	
GOCC_GAP_JUNCTION	32		Rejected!	
GOCC_CONNEXIN_COMPLEX	21		Rejected!	
GOCC_CILIUM	653	65		
GOCC_CELL_CORTEX	301	35		
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	29		Rejected!	
GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	5		Rejected!	
GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	10		Rejected!	
GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX	5		Rejected!	
GOCC_CALCINEURIN_COMPLEX	5		Rejected!	
GOCC_PHOSPHORYLASE_KINASE_COMPLEX	5		Rejected!	
GOCC_MITOCHONDRIAL_PYRUVATE_DEHYDROGENASE_COMPLEX	6		Rejected!	
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	53		Rejected!	
GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	8		Rejected!	
GOCC_SPECTRIN	9		Rejected!	
GOCC_COP9_SIGNALOSOME	36		Rejected!	
GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	13		Rejected!	
GOCC_COHESIN_COMPLEX	15		Rejected!	
GOCC_F_ACTIN_CAPPING_PROTEIN_COMPLEX	8		Rejected!	
GOCC_IKAPPAB_KINASE_COMPLEX	9		Rejected!	
GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	12		Rejected!	
GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	7		Rejected!	
GOCC_EPSILON_DNA_POLYMERASE_COMPLEX	5		Rejected!	
GOCC_NUCLEOID	44		Rejected!	
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	394	66		
GOCC_CELL_SURFACE	870	112		
GOCC_ENDOSOME_MEMBRANE	507	53		
GOCC_CHROMOCENTER	15		Rejected!	
GOCC_CYTOPLASMIC_STRESS_GRANULE	73		Rejected!	
GOCC_VESICLE_MEMBRANE	800	86		
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	62		Rejected!	
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	15		Rejected!	
GOCC_JUNCTIONAL_SARCOPLASMIC_RETICULUM_MEMBRANE	9		Rejected!	
GOCC_INTERCALATED_DISC	48		Rejected!	
GOCC_SPECTRIN_ASSOCIATED_CYTOSKELETON	9		Rejected!	
GOCC_CAJAL_BODY	77		Rejected!	
GOCC_ACTIN_CYTOSKELETON	500	69		
GOCC_MICROTUBULE_CYTOSKELETON	1288	216		
GOCC_LARGE_RIBOSOMAL_SUBUNIT	115		Rejected!	
GOCC_SMALL_RIBOSOMAL_SUBUNIT	74	19		
GOCC_DYSTROGLYCAN_COMPLEX	7		Rejected!	
GOCC_INCLUSION_BODY	74		Rejected!	
GOCC_AGGRESOME	35		Rejected!	
GOCC_PREFOLDIN_COMPLEX	7		Rejected!	
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_4F_COMPLEX	13		Rejected!	
GOCC_BASOLATERAL_PLASMA_MEMBRANE	211	19		
GOCC_APICAL_PLASMA_MEMBRANE	351	29		
GOCC_APICOLATERAL_PLASMA_MEMBRANE	21		Rejected!	
GOCC_LATERAL_PLASMA_MEMBRANE	62		Rejected!	
GOCC_CATENIN_COMPLEX	32		Rejected!	
GOCC_MYOSIN_COMPLEX	57		Rejected!	
GOCC_MYOSIN_II_COMPLEX	19		Rejected!	
GOCC_UNCONVENTIONAL_MYOSIN_COMPLEX	9		Rejected!	
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX	52		Rejected!	
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	18		Rejected!	
GOCC_SWI_SNF_COMPLEX	19		Rejected!	
GOCC_SARCOPLASM	79		Rejected!	
GOCC_SIN3_COMPLEX	13		Rejected!	
GOCC_NURD_COMPLEX	15		Rejected!	
GOCC_NURF_COMPLEX	6		Rejected!	
GOCC_RNA_POLYMERASE_II_HOLOENZYME	79		Rejected!	
GOCC_MEDIATOR_COMPLEX	40		Rejected!	
GOCC_CDC73_PAF1_COMPLEX	8		Rejected!	
GOCC_FLOTILLIN_COMPLEX	7		Rejected!	
GOCC_NUCLEAR_BODY	827	118		
GOCC_PML_BODY	103	20		
GOCC_NUCLEAR_SPECK	411	59		
GOCC_TRANSCRIPTION_REPRESSOR_COMPLEX	74	15		
GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX	11		Rejected!	
GOCC_GOLGI_TRANSPORT_COMPLEX	13		Rejected!	
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	10		Rejected!	
GOCC_HOST_CELLULAR_COMPONENT	60		Rejected!	
GOCC_SCF_UBIQUITIN_LIGASE_COMPLEX	63		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX	8		Rejected!	
GOCC_PROTEASOME_CORE_COMPLEX_BETA_SUBUNIT_COMPLEX	11		Rejected!	
GOCC_IMMUNOGLOBULIN_COMPLEX	157		Rejected!	
GOCC_ORGANELLE_INNER_MEMBRANE	552	28		
GOCC_OUTER_MEMBRANE	222	17		
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	169	31		
GOCC_EXTRINSIC_COMPONENT_OF_MEMBRANE	304	48		
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	12		Rejected!	
GOCC_PROTEASOME_ACCESSORY_COMPLEX	24		Rejected!	
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	57		Rejected!	
GOCC_CYTOSOLIC_RIBOSOME	107	29		
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	46	19		
GOCC_TRAPP_COMPLEX	17		Rejected!	
GOCC_CCR4_NOT_COMPLEX	16		Rejected!	
GOCC_CCR4_NOT_CORE_COMPLEX	6		Rejected!	
GOCC_LAMELLIPODIUM	196	36		
GOCC_CELL_SUBSTRATE_JUNCTION	423	90		
GOCC_HEMIDESMOSOME	6		Rejected!	
GOCC_DESMOSOME	25		Rejected!	
GOCC_MITOCHONDRIAL_CRISTA	8		Rejected!	
GOCC_MITOCHONDRIAL_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	6		Rejected!	
GOCC_MEMBRANE_COAT	92		Rejected!	
GOCC_CLATHRIN_COAT	45		Rejected!	
GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX	40		Rejected!	
GOCC_VESICLE_COAT	55		Rejected!	
GOCC_AP_1_ADAPTOR_COMPLEX	7		Rejected!	
GOCC_AP_3_ADAPTOR_COMPLEX	9		Rejected!	
GOCC_AP_4_ADAPTOR_COMPLEX	5		Rejected!	
GOCC_CLATHRIN_VESICLE_COAT	28		Rejected!	
GOCC_COPI_VESICLE_COAT	13		Rejected!	
GOCC_COPII_VESICLE_COAT	15		Rejected!	
GOCC_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE	11		Rejected!	
GOCC_CLATHRIN_ADAPTOR_COMPLEX	24		Rejected!	
GOCC_CLATHRIN_COAT_OF_COATED_PIT	16		Rejected!	
GOCC_TRANSPORT_VESICLE	402	31		
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	94		Rejected!	
GOCC_COATED_VESICLE	296	23		
GOCC_CLATHRIN_COATED_VESICLE	193	19		
GOCC_COPI_COATED_VESICLE	28		Rejected!	
GOCC_ENDOCYTIC_VESICLE	307	47		
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	32		Rejected!	
GOCC_SECRETORY_GRANULE	847	96		
GOCC_FILOPODIUM	103	18		
GOCC_INTEGRAL_COMPONENT_OF_SYNAPTIC_VESICLE_MEMBRANE	31		Rejected!	
GOCC_DYNEIN_COMPLEX	54		Rejected!	
GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE	566	32		
GOCC_JUNCTIONAL_MEMBRANE_COMPLEX	5		Rejected!	
GOCC_T_TUBULE	51		Rejected!	
GOCC_AXON	619	79		
GOCC_SITE_OF_POLARIZED_GROWTH	184	33		
GOCC_MIDBODY	193	36		
GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	99		Rejected!	
GOCC_TRANSPORT_VESICLE_MEMBRANE	206		Rejected!	
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE	52		Rejected!	
GOCC_COATED_VESICLE_MEMBRANE	182	17		
GOCC_COPI_COATED_VESICLE_MEMBRANE	18		Rejected!	
GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE	117		Rejected!	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	163	20		
GOCC_SECRETORY_GRANULE_MEMBRANE	305	33		
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	39		Rejected!	
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	77		Rejected!	
GOCC_SYNAPTIC_VESICLE_MEMBRANE	103		Rejected!	
GOCC_AXOLEMMA	12		Rejected!	
GOCC_RIBONUCLEASE_P_COMPLEX	14		Rejected!	
GOCC_MULTIMERIC_RIBONUCLEASE_P_COMPLEX	10		Rejected!	
GOCC_PRERIBOSOME	78		Rejected!	
GOCC_90S_PRERIBOSOME	29		Rejected!	
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	23		Rejected!	
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	15		Rejected!	
GOCC_CORTICAL_CYTOSKELETON	104		Rejected!	
GOCC_CORTICAL_ACTIN_CYTOSKELETON	78		Rejected!	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	26		Rejected!	
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM_MEMBRANE	7		Rejected!	
GOCC_MRE11_COMPLEX	7		Rejected!	
GOCC_BETA_CATENIN_DESTRUCTION_COMPLEX	12		Rejected!	
GOCC_RNA_POLYMERASE_COMPLEX	108		Rejected!	
GOCC_VCB_COMPLEX	5		Rejected!	
GOCC_MITOTIC_COHESIN_COMPLEX	5		Rejected!	
GOCC_MEIOTIC_COHESIN_COMPLEX	7		Rejected!	
GOCC_REPLISOME	24		Rejected!	
GOCC_CHECKPOINT_CLAMP_COMPLEX	5		Rejected!	
GOCC_HOPS_COMPLEX	12		Rejected!	
GOCC_RETROMER_COMPLEX	21		Rejected!	
GOCC_STAGA_COMPLEX	12		Rejected!	
GOCC_NADH_DEHYDROGENASE_COMPLEX	50		Rejected!	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE	26		Rejected!	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_A	7		Rejected!	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	18		Rejected!	
GOCC_ISWI_TYPE_COMPLEX	11		Rejected!	
GOCC_DENSE_CORE_GRANULE	28		Rejected!	
GOCC_NUCLEAR_PORE_OUTER_RING	10		Rejected!	
GOCC_BLOC_COMPLEX	20		Rejected!	
GOCC_BLOC_1_COMPLEX	15		Rejected!	
GOCC_PLATELET_DENSE_GRANULE_MEMBRANE	6		Rejected!	
GOCC_PLATELET_DENSE_GRANULE_LUMEN	14		Rejected!	
GOCC_PLATELET_ALPHA_GRANULE	91		Rejected!	
GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	17		Rejected!	
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	67		Rejected!	
GOCC_PLATELET_DENSE_TUBULAR_NETWORK	11		Rejected!	
GOCC_PLATELET_DENSE_TUBULAR_NETWORK_MEMBRANE	9		Rejected!	
GOCC_SEPTIN_COMPLEX	14		Rejected!	
GOCC_PSEUDOPODIUM	18		Rejected!	
GOCC_SNARE_COMPLEX	50		Rejected!	
GOCC_SCAR_COMPLEX	10		Rejected!	
GOCC_ENDOPLASMIC_RETICULUM_PALMITOYLTRANSFERASE_COMPLEX	8		Rejected!	
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	170	20		
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1730	149		
GOCC_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	165	23		
GOCC_INTRINSIC_COMPONENT_OF_GOLGI_MEMBRANE	66		Rejected!	
GOCC_INTRINSIC_COMPONENT_OF_NUCLEAR_INNER_MEMBRANE	15		Rejected!	
GOCC_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	15		Rejected!	
GOCC_EXTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	8		Rejected!	
GOCC_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	23		Rejected!	
GOCC_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE	100	21		
GOCC_INTRINSIC_COMPONENT_OF_THE_CYTOPLASMIC_SIDE_OF_THE_PLASMA_MEMBRANE	8		Rejected!	
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	94		Rejected!	
GOCC_CELL_LEADING_EDGE	411	81		
