NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	196	35		
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	37		
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_UP	198	35		
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	200	35		
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP	197	36		
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	200	22		
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP	195	46		
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_DN	199	28		
GSE13229_IMM_VS_MATURE_NKCELL_UP	200	33		
GSE13229_IMM_VS_MATURE_NKCELL_DN	199	35		
GSE13229_IMM_VS_INTMATURE_NKCELL_UP	200	34		
GSE13229_IMM_VS_INTMATURE_NKCELL_DN	200	29		
GSE13229_MATURE_VS_INTMATURE_NKCELL_UP	200	33		
GSE13229_MATURE_VS_INTMATURE_NKCELL_DN	198	31		
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP	199	48		
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_DN	200	24		
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_UP	200	40		
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_DN	200	42		
GSE13306_TREG_VS_TCONV_SPLEEN_UP	200	39		
GSE13306_TREG_VS_TCONV_SPLEEN_DN	199	49		
GSE13306_TREG_RA_VS_TCONV_RA_UP	200	26		
GSE13306_TREG_RA_VS_TCONV_RA_DN	200	21		
GSE13306_TREG_VS_TCONV_UP	198	24		
GSE13306_TREG_VS_TCONV_DN	200	26		
GSE13306_RA_VS_UNTREATED_TREG_UP	199	21		
GSE13306_RA_VS_UNTREATED_TREG_DN	200	29		
GSE13306_RA_VS_UNTREATED_TCONV_UP	200	32		
GSE13306_RA_VS_UNTREATED_TCONV_DN	200	21		
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_UP	200	65		
GSE13306_RA_VS_UNTREATED_MEM_CD4_TCELL_DN	200	29		
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_UP	196	42		
GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN	198	30		
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	198		Rejected!	
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_DN	198	25		
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_UP	196	43		
GSE13411_NAIVE_BCELL_VS_PLASMA_CELL_DN	198	24		
GSE13411_NAIVE_VS_MEMORY_BCELL_UP	192	19		
GSE13411_NAIVE_VS_MEMORY_BCELL_DN	198	26		
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP	193		Rejected!	
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_DN	198	38		
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP	198	35		
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN	197	23		
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	200	40		
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_DN	194	24		
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	196	29		
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN	197	41		
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_UP	199	29		
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	200	41		
GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_UP	199	32		
GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_DN	200	35		
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	26		
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	198	62		
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	199	31		
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	198	41		
GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_UP	200	29		
GSE13484_12H_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	200	44		
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	200	24		
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	200	73		
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	196	16		
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	182		Rejected!	
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP	189		Rejected!	
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	199	50		
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP	185	18		
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	200	67		
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	190	23		
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	186		Rejected!	
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	185		Rejected!	
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN	199	39		
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	184		Rejected!	
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	198	58		
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP	191	19		
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_DN	196		Rejected!	
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_UP	187	17		
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	198	56		
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_UP	193	30		
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	189		Rejected!	
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP	197	46		
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	190		Rejected!	
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP	191		Rejected!	
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN	198	58		
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_UP	199	25		
GSE13493_DP_VS_CD4INTCD8POS_THYMOCYTE_DN	199	38		
GSE13493_DP_VS_CD8POS_THYMOCYTE_UP	199	29		
GSE13493_DP_VS_CD8POS_THYMOCYTE_DN	200	24		
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_UP	200	33		
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	197	27		
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP	195	34		
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	200	34		
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	192	46		
GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	198	56		
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP	198	32		
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	198	43		
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP	200	19		
GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN	194	17		
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	199	24		
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN	194	18		
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP	188		Rejected!	
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN	195	19		
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	198	21		
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN	197	62		
GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP	197	31		
GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN	197	49		
GSE14000_UNSTIM_VS_4H_LPS_DC_UP	196		Rejected!	
GSE14000_UNSTIM_VS_4H_LPS_DC_DN	198	65		
GSE14000_UNSTIM_VS_16H_LPS_DC_UP	197	20		
GSE14000_UNSTIM_VS_16H_LPS_DC_DN	200	47		
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	196	43		
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN	198	27		
GSE14000_4H_VS_16H_LPS_DC_UP	197	36		
GSE14000_4H_VS_16H_LPS_DC_DN	200	20		
GSE14026_TH1_VS_TH17_UP	200		Rejected!	
GSE14026_TH1_VS_TH17_DN	200	20		
GSE14308_TH2_VS_TH1_UP	199	32		
GSE14308_TH2_VS_TH1_DN	200	41		
GSE14308_TH2_VS_TH17_UP	200	27		
GSE14308_TH2_VS_TH17_DN	199	37		
GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP	200		Rejected!	
GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN	200	36		
GSE14308_TH2_VS_INDUCED_TREG_UP	197	36		
GSE14308_TH2_VS_INDUCED_TREG_DN	200	22		
GSE14308_TH2_VS_NATURAL_TREG_UP	199	27		
GSE14308_TH2_VS_NATURAL_TREG_DN	199	37		
GSE14308_TH1_VS_TH17_UP	200	43		
GSE14308_TH1_VS_TH17_DN	200	34		
GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP	200	21		
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	200	37		
GSE14308_TH1_VS_INDUCED_TREG_UP	200	45		
GSE14308_TH1_VS_INDUCED_TREG_DN	200	18		
GSE14308_TH1_VS_NATURAL_TREG_UP	200	19		
GSE14308_TH1_VS_NATURAL_TREG_DN	199	40		
GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP	200	31		
GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN	199	33		
GSE14308_TH17_VS_INDUCED_TREG_UP	200	45		
GSE14308_TH17_VS_INDUCED_TREG_DN	200		Rejected!	
GSE14308_TH17_VS_NATURAL_TREG_UP	200	32		
GSE14308_TH17_VS_NATURAL_TREG_DN	200	29		
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	199	37		
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN	200	23		
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP	199	36		
GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN	200	28		
GSE14308_INDUCED_VS_NATURAL_TREG_UP	200	15		
GSE14308_INDUCED_VS_NATURAL_TREG_DN	200	42		
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP	194	23		
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN	198	32		
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP	200	27		
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN	200	66		
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP	200	37		
GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN	200	59		
GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP	200	29		
GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN	200	53		
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	200	42		
GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN	200	50		
GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	200	38		
GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN	200	22		
GSE14350_TREG_VS_TEFF_UP	199	52		
GSE14350_TREG_VS_TEFF_DN	200	15		
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP	200	48		
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN	199	15		
GSE14350_IL2RB_KO_VS_WT_TREG_UP	199	37		
GSE14350_IL2RB_KO_VS_WT_TREG_DN	200	64		
GSE14350_IL2RB_KO_VS_WT_TEFF_UP	200	45		
GSE14350_IL2RB_KO_VS_WT_TEFF_DN	200	42		
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP	200	19		
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN	200	31		
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP	200	40		
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN	200	62		
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP	200	31		
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	200	35		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP	197	21		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN	197	46		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP	199	19		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN	199	66		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	199	33		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	199	25		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	199	31		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	197	43		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP	198	38		
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN	200	22		
GSE1460_DP_VS_CD4_THYMOCYTE_UP	200	17		
GSE1460_DP_VS_CD4_THYMOCYTE_DN	200	53		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	29		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	198	26		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	200	30		
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	197	43		
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	195	38		
GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	200	35		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP	200	32		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	197	18		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	199	43		
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	200	40		
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP	198	38		
GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN	199	18		
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP	196	32		
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN	199	27		
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP	193	22		
GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN	199	18		
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	193	35		
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN	200	22		
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP	199		Rejected!	
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN	200	48		
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP	199	19		
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN	200	65		
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP	200	17		
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	200	66		
GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP	200	21		
GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN	199	60		
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP	199	25		
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN	200	49		
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP	200	16		
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	200	36		
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP	200	24		
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN	200	32		
GSE14769_20MIN_VS_360MIN_LPS_BMDM_UP	200	26		
