NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HOXB6_TARGET_GENES	638	71		
PTPRA_TARGET_GENES	129		Rejected!	
ADCYAP1_TARGET_GENES	11		Rejected!	
ATF6_TARGET_GENES	1063	103		
TFEB_TARGET_GENES	1387	173		
NR1D1_TARGET_GENES	120	22		
ZNF10_TARGET_GENES	821	78		
NME2_TARGET_GENES	70		Rejected!	
H1_6_TARGET_GENES	527	44		
MYF6_TARGET_GENES	17		Rejected!	
PAX7_TARGET_GENES	712	77		
PAX3_TARGET_GENES	1807	192		
MCM3_TARGET_GENES	189		Rejected!	
NFKBIA_TARGET_GENES	1317	86		
DNMT1_TARGET_GENES	181		Rejected!	
PAX6_TARGET_GENES	768	84		
HMGB2_TARGET_GENES	400	41		
MAPK3_TARGET_GENES	65	17		
RPA1_TARGET_GENES	56		Rejected!	
PSMB5_TARGET_GENES	307	77		
MSX1_TARGET_GENES	202	20		
SMARCA1_TARGET_GENES	136		Rejected!	
MZF1_TARGET_GENES	1451	179		
RBL1_TARGET_GENES	48		Rejected!	
GTF2E2_TARGET_GENES	411	58		
HOXA10_TARGET_GENES	273	37		
HOXA7_TARGET_GENES	115		Rejected!	
HOXA13_TARGET_GENES	55		Rejected!	
HOXC13_TARGET_GENES	121		Rejected!	
HOXD11_TARGET_GENES	148	17		
CIITA_TARGET_GENES	1214	122		
MCM5_TARGET_GENES	8		Rejected!	
PCGF2_TARGET_GENES	895	90		
RORA_TARGET_GENES	262	21		
MSX2_TARGET_GENES	11		Rejected!	
NUP214_TARGET_GENES	11		Rejected!	
SOX11_TARGET_GENES	44		Rejected!	
TCF7_TARGET_GENES	1987	208		
RBMX_TARGET_GENES	7		Rejected!	
CUX1_TARGET_GENES	641	66		
ID1_TARGET_GENES	1268	120		
SOX3_TARGET_GENES	550	70		
CASP3_TARGET_GENES	15		Rejected!	
RBM34_TARGET_GENES	1038	100		
NR4A2_TARGET_GENES	5		Rejected!	
CBX5_TARGET_GENES	869	62		
CDX1_TARGET_GENES	42		Rejected!	
HOXA1_TARGET_GENES	1090	101		
MCM2_TARGET_GENES	61		Rejected!	
NUP153_TARGET_GENES	1634	165		
ZNF165_TARGET_GENES	80		Rejected!	
MNX1_TARGET_GENES	5		Rejected!	
LHX2_TARGET_GENES	1177	122		
FXR1_TARGET_GENES	1011	78		
ZNF84_TARGET_GENES	2000	234		
BRCA2_TARGET_GENES	1416	160		
ZNF157_TARGET_GENES	61		Rejected!	
ZNF41_TARGET_GENES	98		Rejected!	
NR0B1_TARGET_GENES	233	32		
HDGF_TARGET_GENES	273	36		
GTF2A2_TARGET_GENES	522	92		
ZNF133_TARGET_GENES	154	18		
ZNF136_TARGET_GENES	9		Rejected!	
ZNF140_TARGET_GENES	562	56		
ZNF134_TARGET_GENES	864	87		
NKX2_5_TARGET_GENES	1231	108		
TERF1_TARGET_GENES	295	42		
F2RL1_TARGET_GENES	6		Rejected!	
CDH4_TARGET_GENES	84		Rejected!	
FOXG1_TARGET_GENES	587	72		
DLX6_TARGET_GENES	596	61		
HDAC4_TARGET_GENES	681	83		
SOX10_TARGET_GENES	301	36		
ZNF445_TARGET_GENES	8		Rejected!	
ISL1_TARGET_GENES	803	78		
TBPL1_TARGET_GENES	144	15		
SUMO1_TARGET_GENES	925	81		
UBE2I_TARGET_GENES	70		Rejected!	
YBX1_TARGET_GENES	74		Rejected!	
PITX1_TARGET_GENES	345	39		
SRPK2_TARGET_GENES	80		Rejected!	
IRX3_TARGET_GENES	52		Rejected!	
NKX6_1_TARGET_GENES	33		Rejected!	
PRKDC_TARGET_GENES	875	92		
FOXO4_TARGET_GENES	299	27		
TFAM_TARGET_GENES	59		Rejected!	
IRF9_TARGET_GENES	1857	188		
MDM2_TARGET_GENES	13		Rejected!	
SATB1_TARGET_GENES	1985	197		
EWSR1_TARGET_GENES	846	86		
GUCY1B1_TARGET_GENES	686	61		
ID2_TARGET_GENES	1086	110		
MAP2K1_TARGET_GENES	9		Rejected!	
TOP2B_TARGET_GENES	613	55		
HHEX_TARGET_GENES	1035	108		
LMNB2_TARGET_GENES	38		Rejected!	
CEBPZ_TARGET_GENES	1520	132		
ZNF85_TARGET_GENES	327	35		
HSF2_TARGET_GENES	246	34		
ZNF92_TARGET_GENES	1440	122		
EMX1_TARGET_GENES	226	36		
MXD1_TARGET_GENES	159	18		
MEF2C_TARGET_GENES	796	103		
PAX8_TARGET_GENES	88		Rejected!	
ZNF33A_TARGET_GENES	251	27		
ZFP36L1_TARGET_GENES	27		Rejected!	
DLX2_TARGET_GENES	287	30		
PPARA_TARGET_GENES	66		Rejected!	
ZNF816_TARGET_GENES	456	45		
DBP_TARGET_GENES	834	82		
GTF3C1_TARGET_GENES	7		Rejected!	
TFCP2_TARGET_GENES	75		Rejected!	
BPTF_TARGET_GENES	787	87		
FOXF1_TARGET_GENES	7		Rejected!	
FOXF2_TARGET_GENES	5		Rejected!	
FOXC1_TARGET_GENES	46		Rejected!	
CHAF1A_TARGET_GENES	97		Rejected!	
CHAF1B_TARGET_GENES	981	148		
RLF_TARGET_GENES	345	43		
ERCC8_TARGET_GENES	16		Rejected!	
SRSF9_TARGET_GENES	923	97		
NR5A1_TARGET_GENES	19		Rejected!	
SKP2_TARGET_GENES	69		Rejected!	
ATM_TARGET_GENES	16		Rejected!	
ZNF211_TARGET_GENES	7		Rejected!	
ILK_TARGET_GENES	25		Rejected!	
TCOF1_TARGET_GENES	14		Rejected!	
SNAPC2_TARGET_GENES	13		Rejected!	
SQSTM1_TARGET_GENES	51		Rejected!	
IRF5_TARGET_GENES	834	90		
DYRK1A_TARGET_GENES	774	78		
LAMB3_TARGET_GENES	9		Rejected!	
NCOA4_TARGET_GENES	833	103		
SAFB2_TARGET_GENES	808	82		
TFDP2_TARGET_GENES	5		Rejected!	
WRN_TARGET_GENES	15		Rejected!	
NPAT_TARGET_GENES	277	17		
E2F2_TARGET_GENES	1481	141		
CSHL1_TARGET_GENES	245	21		
NFE2L1_TARGET_GENES	1875	213		
NCOA6_TARGET_GENES	354	37		
MEF2D_TARGET_GENES	654	64		
ARID5B_TARGET_GENES	935	126		
ZNF169_TARGET_GENES	46		Rejected!	
ATXN7L3_TARGET_GENES	281	56		
ZNF146_TARGET_GENES	1277	123		
ZMYND11_TARGET_GENES	53		Rejected!	
E2F5_TARGET_GENES	1273	138		
SIX1_TARGET_GENES	376	36		
TERF2_TARGET_GENES	136	22		
TEAD2_TARGET_GENES	1494	158		
NCOA2_TARGET_GENES	530	43		
TRIP13_TARGET_GENES	96		Rejected!	
ELF2_TARGET_GENES	1492	112		
NAB2_TARGET_GENES	1512	220		
CEBPE_TARGET_GENES	35		Rejected!	
NEUROD2_TARGET_GENES	6		Rejected!	
ZFHX3_TARGET_GENES	1857	207		
ZNF239_TARGET_GENES	38		Rejected!	
POU2AF1_TARGET_GENES	922	116		
TAZ_TARGET_GENES	480	41		
SMN1_SMN2_TARGET_GENES	922	79		
ZSCAN26_TARGET_GENES	5		Rejected!	
RFX7_TARGET_GENES	500	41		
ZNF423_TARGET_GENES	1064	125		
ZNF791_TARGET_GENES	66		Rejected!	
ZNF528_TARGET_GENES	793	76		
ZSCAN23_TARGET_GENES	87		Rejected!	
ZNF260_TARGET_GENES	500	49		
ZNF404_TARGET_GENES	21		Rejected!	
ZBED5_TARGET_GENES	1001	97		
GREB1_TARGET_GENES	941	91		
ZNF585B_TARGET_GENES	130		Rejected!	
ZNF394_TARGET_GENES	383	41		
COBLL1_TARGET_GENES	149	15		
ZNF766_TARGET_GENES	1196	123		
ZNF667_TARGET_GENES	148		Rejected!	
SNAPC4_TARGET_GENES	138		Rejected!	
ZNF362_TARGET_GENES	628	61		
ZNF618_TARGET_GENES	1451	152		
ZNF697_TARGET_GENES	92		Rejected!	
ZNF318_TARGET_GENES	495	75		
ZNF776_TARGET_GENES	8		Rejected!	
ZNF626_TARGET_GENES	12		Rejected!	
ZNF660_TARGET_GENES	791	67		
HMBOX1_TARGET_GENES	1179	135		
ZNF746_TARGET_GENES	79		Rejected!	
ZNF774_TARGET_GENES	8		Rejected!	
CAVIN1_TARGET_GENES	90		Rejected!	
CDC73_TARGET_GENES	517	53		
CC2D1A_TARGET_GENES	1245	134		
ZNF529_TARGET_GENES	30		Rejected!	
NFRKB_TARGET_GENES	1843	199		
ZNF530_TARGET_GENES	6		Rejected!	
ZNF549_TARGET_GENES	594	57		
ZNF449_TARGET_GENES	1346	131		
CTR9_TARGET_GENES	66		Rejected!	
FOXR2_TARGET_GENES	234		Rejected!	
ZNF322_TARGET_GENES	940	93		
DPPA3_TARGET_GENES	8		Rejected!	
KDM7A_TARGET_GENES	1840	261		
AEBP2_TARGET_GENES	1033	122		
NFXL1_TARGET_GENES	369	52		
ZNF704_TARGET_GENES	66		Rejected!	
SRCAP_TARGET_GENES	530	44		
ZBTB49_TARGET_GENES	5		Rejected!	
TSHZ1_TARGET_GENES	191	18		
CREB3L2_TARGET_GENES	131		Rejected!	
MED25_TARGET_GENES	111		Rejected!	
ASXL2_TARGET_GENES	25		Rejected!	
SETX_TARGET_GENES	1946	176		
ZSCAN2_TARGET_GENES	908	76		
PBRM1_TARGET_GENES	8		Rejected!	
ZNF329_TARGET_GENES	586	56		
ZNF589_TARGET_GENES	688	70		
ZNF410_TARGET_GENES	623	71		
ZSCAN30_TARGET_GENES	1756	205		
CARM1_TARGET_GENES	13		Rejected!	
ZNF677_TARGET_GENES	133		Rejected!	
ZNF354C_TARGET_GENES	5		Rejected!	
ZNF584_TARGET_GENES	183	21		
ZNF547_TARGET_GENES	149	15		
ARID3B_TARGET_GENES	115		Rejected!	
ZSCAN29_TARGET_GENES	1888	218		
ZNF595_TARGET_GENES	90		Rejected!	
ZZZ3_TARGET_GENES	121		Rejected!	
ZNF34_TARGET_GENES	70		Rejected!	
ZNF101_TARGET_GENES	234	19		
SS18_SSX1_FUSION_UNIPROT_Q8IZH1_UNREVIEWED_TARGET_GENES	93		Rejected!	
ZNF654_TARGET_GENES	628	47		
MYOCD_TARGET_GENES	572	53		
MIER1_TARGET_GENES	375	29		
ZFP82_TARGET_GENES	44		Rejected!	
BCL6B_TARGET_GENES	168	20		
PIAS4_TARGET_GENES	78		Rejected!	
ZNF664_TARGET_GENES	985	108		
LCORL_TARGET_GENES	455	51		
PGBD5_TARGET_GENES	21		Rejected!	
ZNF843_TARGET_GENES	891	91		
RYBP_TARGET_GENES	1858	218		
ZNF561_TARGET_GENES	867	79		
PAF1_TARGET_GENES	77		Rejected!	
ZNF433_TARGET_GENES	66		Rejected!	
ZNF781_TARGET_GENES	204		Rejected!	
ZNF513_TARGET_GENES	772	116		
ZNF491_TARGET_GENES	10		Rejected!	
ZNF454_TARGET_GENES	19		Rejected!	
BANP_TARGET_GENES	748	87		
ZNF610_TARGET_GENES	894	104		
ZNF579_TARGET_GENES	652	63		
ZSCAN4_TARGET_GENES	1020	106		
KDM1B_TARGET_GENES	102	19		
ZNF784_TARGET_GENES	397	39		
HJURP_TARGET_GENES	28		Rejected!	
ZBTB44_TARGET_GENES	325	50		
ZNF740_TARGET_GENES	1306	180		
ZNF548_TARGET_GENES	45		Rejected!	
ZNF680_TARGET_GENES	631	64		
SUPT20H_TARGET_GENES	1281	110		
ZNF555_TARGET_GENES	75		Rejected!	
TET1_TARGET_GENES	855	91		
ZFP28_TARGET_GENES	126	15		
ZNF563_TARGET_GENES	646	56		
SNIP1_TARGET_GENES	771	64		
NKX2_3_TARGET_GENES	539	54		
ZSCAN18_TARGET_GENES	48		Rejected!	
BAHD1_TARGET_GENES	39		Rejected!	
ZNF502_TARGET_GENES	35		Rejected!	
ZNF596_TARGET_GENES	656	95		
ZNF507_TARGET_GENES	653	61		
KLF14_TARGET_GENES	253	22		
CREB3L4_TARGET_GENES	1418	178		
ZNF418_TARGET_GENES	43		Rejected!	
SETD7_TARGET_GENES	991	124		
AUTS2_TARGET_GENES	451	66		
JDP2_TARGET_GENES	1891	198		
HSD17B8_TARGET_GENES	659	90		
MAML1_TARGET_GENES	312	47		
ZNF592_TARGET_GENES	1890	190		
GTF3A_TARGET_GENES	77		Rejected!	
KAT2A_TARGET_GENES	1157	120		
DLX4_TARGET_GENES	857	68		
KAT5_TARGET_GENES	910	106		
BRF1_TARGET_GENES	64		Rejected!	
ZNF622_TARGET_GENES	68		Rejected!	
PBXIP1_TARGET_GENES	277	26		
PHF21A_TARGET_GENES	284	31		
ZNF669_TARGET_GENES	131		Rejected!	
CENPT_TARGET_GENES	83	15		
ZNF707_TARGET_GENES	53		Rejected!	
ZNF524_TARGET_GENES	355	42		
ZNF501_TARGET_GENES	13		Rejected!	
ZNF837_TARGET_GENES	9		Rejected!	
MCRS1_TARGET_GENES	39		Rejected!	
SIPA1_TARGET_GENES	147		Rejected!	
HMCES_TARGET_GENES	22		Rejected!	
ZNF274_TARGET_GENES	1098	95		
ZNF486_TARGET_GENES	294	22		
ZNF419_TARGET_GENES	8		Rejected!	
RBM17_TARGET_GENES	7		Rejected!	
RAX2_TARGET_GENES	72		Rejected!	
CHAMP1_TARGET_GENES	208	26		
ZFP91_TARGET_GENES	1442	161		
ZNF514_TARGET_GENES	8		Rejected!	
ZNF512B_TARGET_GENES	218	30		
ZNF354B_TARGET_GENES	204		Rejected!	
ZSCAN31_TARGET_GENES	927	100		
ZNF597_TARGET_GENES	877	150		
ZNF512_TARGET_GENES	441	40		
ZNF488_TARGET_GENES	44		Rejected!	
ZNF560_TARGET_GENES	50		Rejected!	
ZNF830_TARGET_GENES	283	25		
ZNF558_TARGET_GENES	312	32		
ZNF582_TARGET_GENES	75		Rejected!	
ZFP3_TARGET_GENES	355	33		
ZIM3_TARGET_GENES	1171	124		
LMTK3_TARGET_GENES	592	34		
ALKBH3_TARGET_GENES	438	30		
NR1H4_TARGET_GENES	315	36		
CIC_TARGET_GENES	411	42		
WRNIP1_TARGET_GENES	1000	138		
SRPK1_TARGET_GENES	342	41		
ATOH8_TARGET_GENES	36		Rejected!	
RBM15_TARGET_GENES	145	24		
INSM2_TARGET_GENES	836	100		
CDC5L_TARGET_GENES	334	32		
MPHOSPH8_TARGET_GENES	10		Rejected!	
FEV_TARGET_GENES	1658	169		
ZBTB18_TARGET_GENES	843	96		
PHB2_TARGET_GENES	198	18		
ZNF184_TARGET_GENES	1496	159		
SIGMAR1_TARGET_GENES	15		Rejected!	
EBNA1BP2_TARGET_GENES	373	44		
ZNF2_TARGET_GENES	1185	118		
ZNF577_TARGET_GENES	522	43		
PCGF1_TARGET_GENES	546	81		
DIDO1_TARGET_GENES	1624	112		
ZNF426_TARGET_GENES	88		Rejected!	
ZNF416_TARGET_GENES	5		Rejected!	
HDAC8_TARGET_GENES	132		Rejected!	
KDM5D_TARGET_GENES	1628	177		
PCGF6_TARGET_GENES	68		Rejected!	
BACH2_TARGET_GENES	1998	266		
BARHL1_TARGET_GENES	1146	112		
IRX2_TARGET_GENES	162	21		
FOXQ1_TARGET_GENES	38		Rejected!	
ZNF436_TARGET_GENES	502	37		
ZNF407_TARGET_GENES	1970	181		
ZNF350_TARGET_GENES	1470	155		
HOXD1_TARGET_GENES	77		Rejected!	
ALX4_TARGET_GENES	32		Rejected!	
EPC1_TARGET_GENES	218	17		
ADNP_TARGET_GENES	94	17		
PRDM12_TARGET_GENES	150		Rejected!	
ZNF768_TARGET_GENES	1346	136		
STN1_TARGET_GENES	11		Rejected!	
TDRD3_TARGET_GENES	5		Rejected!	
VRTN_TARGET_GENES	23		Rejected!	
BRF2_TARGET_GENES	20		Rejected!	
TAF9B_TARGET_GENES	565	72		
BARX1_TARGET_GENES	1264	126		
ARNT2_TARGET_GENES	673	75		
HES4_TARGET_GENES	597	55		
ZNF532_TARGET_GENES	65		Rejected!	
METTL14_TARGET_GENES	155		Rejected!	
UBN1_TARGET_GENES	1779	220		
LHX9_TARGET_GENES	1563	167		
PRDM5_TARGET_GENES	121		Rejected!	
ZNF331_TARGET_GENES	366	39		
ZNF302_TARGET_GENES	6		Rejected!	
ASH1L_TARGET_GENES	1446	164		
DROSHA_TARGET_GENES	69		Rejected!	
ARHGAP35_TARGET_GENES	119		Rejected!	
SIRT3_TARGET_GENES	59		Rejected!	
THAP1_TARGET_GENES	1985	161		
ZNF586_TARGET_GENES	34		Rejected!	
UBP1_TARGET_GENES	1915	217		
ADA2_TARGET_GENES	846	79		
ZNF224_TARGET_GENES	1037	124		
FOXJ2_TARGET_GENES	591	62		
ZNF581_TARGET_GENES	327	35		
HMG20B_TARGET_GENES	1922	216		
PPARGC1A_TARGET_GENES	100		Rejected!	
HEY2_TARGET_GENES	74		Rejected!	
LHX3_TARGET_GENES	37		Rejected!	
ZMYM2_TARGET_GENES	129	19		
ZNF282_TARGET_GENES	1058	132		
SFMBT1_TARGET_GENES	1661	201		
NUFIP1_TARGET_GENES	47		Rejected!	
DACH1_TARGET_GENES	987	98		
SIX4_TARGET_GENES	42		Rejected!	
ZNF391_TARGET_GENES	954	120		
SALL4_TARGET_GENES	1838	193		
ZNF112_TARGET_GENES	7		Rejected!	
FOXD3_TARGET_GENES	35		Rejected!	
ZNF223_TARGET_GENES	322	30		
TASOR_TARGET_GENES	290	21		
CASP8AP2_TARGET_GENES	341	32		
PRDM4_TARGET_GENES	456	59		
ELF5_TARGET_GENES	444	41		
ZNF236_TARGET_GENES	212	38		
ZNF214_TARGET_GENES	7		Rejected!	
ZNF777_TARGET_GENES	49		Rejected!	
ZNF490_TARGET_GENES	350	35		
HSF4_TARGET_GENES	17		Rejected!	
NOTCH3_TARGET_GENES	1135	116		
ZA_UNIPROT_Q9UM89_UNREVIEWED_TARGET_GENES	57	18		
BARX2_TARGET_GENES	1723	169		
DICER1_TARGET_GENES	69		Rejected!	
RUVBL2_TARGET_GENES	38		Rejected!	
RUVBL1_TARGET_GENES	180	19		
ATF5_TARGET_GENES	458	59		
ZNF510_TARGET_GENES	41		Rejected!	
ZBTB1_TARGET_GENES	115		Rejected!	
ZNF257_TARGET_GENES	559	76		
THRAP3_TARGET_GENES	29		Rejected!	
MED16_TARGET_GENES	47		Rejected!	
ZBTB12_TARGET_GENES	1297	150		
ZNF711_TARGET_GENES	1728	159		
ZNF175_TARGET_GENES	840	85		
NFE2L3_TARGET_GENES	16		Rejected!	
NEUROG3_TARGET_GENES	24		Rejected!	
HES2_TARGET_GENES	1420	154		
ZSCAN21_TARGET_GENES	504	44		
SUPT16H_TARGET_GENES	1944	186		
DMRT1_TARGET_GENES	410	39		
NR2E3_TARGET_GENES	6		Rejected!	
DNMT3A_TARGET_GENES	593	67		
ZFP37_TARGET_GENES	6		Rejected!	
SETBP1_TARGET_GENES	186		Rejected!	
MORC2_TARGET_GENES	1954	201		
